Bahrain,Monaco,Monza,Silverstone,Suzuka
0.465428998877019,0.773933951606483,0.336283583176158,0.686321280555511,0.814626679849379
0.573368534775694,0.978525747649333,0.415885078113861,0.799479194780408,0.908152806024103
0.540200460147748,0.96586310848475,0.404156783282774,0.772303217489921,0.89555547782037
0.578255940532025,0.993651026607267,0.422759817191188,0.806501547524421,0.914947739980641
0.652868188306238,1.14919883034355,0.479597546733574,0.883957270690076,0.974044559297588
0.660370601992675,1.17622183228787,0.494368313326178,0.890543235826811,0.977933021002102
0.691133849282344,1.21741718090068,0.503749839155729,0.917874171377626,0.994772348235672
0.38386754370902,0.638262133137968,0.279012355112739,0.595083510668745,0.72842084028605
0.354986070592022,0.518279077603741,0.245174501963278,0.555988529321125,0.690976437555456
0.646737869449151,1.13901916177061,0.480409769390773,0.8744088363519,0.962861803008545
0.718792014137113,1.2822440467911,0.528614298367256,0.946044812765046,1.01665088082792
0.597240468486641,1.03949648519056,0.437906799714255,0.824301008166344,0.926087216157572
0.515395512957293,0.85656729968079,0.371406331750459,0.73811654426505,0.85775101896228
0.774745309968819,1.40441127997815,0.578587180471694,1.00241930077356,1.05913244263926
0.575847473194881,0.972043340731667,0.415134104562507,0.800856649638985,0.908934072544498
0.604997810206851,1.01960793569717,0.435382500937981,0.829624469720352,0.927880368334065
0.600191358193855,1.04604647384341,0.441574050311564,0.827747940381881,0.928219105206284
0.589666097757732,1.00442348754067,0.426838702962651,0.815218370075315,0.918543019918208
0.37695803404153,0.555193331744954,0.263961898635121,0.58240731818474,0.718067340055592
0.682121938368798,1.20096140083349,0.498830890101192,0.907191997837177,0.98646288669484
0.752849800310698,1.34356465513528,0.553989621832442,0.97648046656396,1.03759551230691
0.52860433828012,0.911738101527387,0.39287622401185,0.755806036455552,0.868723874091114
0.651029547003505,1.14041914270148,0.478920091105266,0.876795122370296,0.964099172858351
0.573031180881173,0.983799015448766,0.417257974149117,0.798283676390822,0.904137342414985
0.226021329927752,0.385061828244319,0.167401931036292,0.389267026405365,0.531761077479688
0.583879459030885,1.00816568338694,0.427221620247981,0.810846594631215,0.915858943008298
0.550857860531368,0.962319384285069,0.40877821067642,0.777850396004552,0.888127783820376
0.672735673664355,1.16553081407472,0.486147977895744,0.898013813621737,0.977893225927973
0.573014137837998,0.978527448372123,0.416591895702076,0.799040892448231,0.906874645805884
0.518647233788713,0.887082737344967,0.382350617596382,0.744019391532814,0.859565924716851
0.502808777412296,0.842909784455164,0.37197439953248,0.731143600190186,0.858588492654169
0.371961697053696,0.601744125803076,0.262576385160058,0.577275945143276,0.708899273007075
0.543765620459957,0.915765894651444,0.393287522674559,0.768565111038829,0.885155057195261
0.56896461000415,0.998442270692035,0.423383072419667,0.796971579924387,0.903932033760899
0.617090312051988,1.08677157046343,0.457673123996975,0.84730308559733,0.946363136106779
0.415804649687689,0.682891487395685,0.300018616603624,0.63234272439896,0.770798746516289
0.619742359510034,1.0723029610424,0.45411161891224,0.8495743093118,0.947150273654624
0.627048838693298,1.08491852151374,0.456572865274559,0.852670946011735,0.945869625298609
0.674699047543892,1.18270220936005,0.493325666130452,0.901465833591385,0.982820789084827
0.814775289591645,1.45858519464905,0.605960163632533,1.03179439649332,1.07768169279753
0.701339511155673,1.24088025300894,0.513591119982117,0.926648172695772,1.00105164874307
0.697858647608669,1.24036150613578,0.515405554465671,0.923237814550335,0.999223016950555
0.667336367765681,1.17610765437162,0.489513303007443,0.895636072533199,0.980097062523979
0.337226870126819,0.534791753243842,0.236574534199823,0.535575891967726,0.683416710091706
