Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
56.078,3923.510000000002,193.0,57.0,0,10048.0,5,8,2544.3888201247105,5879.212179621472,33.7,47.9
56.278,3934.2877777777794,194.0,79.0,0,10245.0,5,8,2546.0450721971615,5766.692917698177,33.7,47.9
56.283,3934.5636167107014,194.17499776,79.26249664,0,10253.94988544,5,8,2546.0,5763.0,33.7,47.9
56.483,3945.9445144315437,201.17499776,89.76249664,0,10611.94988544,5,8,2541.0,5597.0,33.7,47.9
56.678,3957.3988888888903,208.0,100.0,0,10961.0,5,8,2535.528528096218,5514.984503910147,33.7,47.9
56.803,3964.7853571583873,209.82291573333333,100.0,0,11068.8124448,5,8,2528.0,5471.0,33.7,47.9
57.143,3985.1516828999092,214.78124906666667,100.0,0,11362.0624448,5,8,2480.0,5279.0,33.7,47.9
57.158,3986.0655555555572,215.0,100.0,0,11375.0,5,8,2477.011023453491,5270.324557775865,33.7,47.9
57.343,3997.4513756573288,219.1111096888889,100.0,0,11503.98606648889,5,8,2435.0,5167.0,33.7,47.9
57.403,4001.1829930138865,220.44444302222223,100.0,0,11545.819399822221,5,8,2420.0,5134.0,33.7,47.9
57.518,4008.3655555555574,223.0,100.0,0,11626.0,5,8,2390.432460078302,5074.2361337777775,33.7,47.9
57.623,4014.958371837984,225.09999872,100.0,0,11707.3749504,5,8,2355.0,5016.0,33.7,47.9
57.718,4020.9766666666687,227.0,100.0,0,11781.0,5,8,2310.263458993678,4954.213191913025,33.7,47.9
57.943,4035.514247471451,231.362880418904,100.0,0,11135.916966633478,5,8,2187.0,4806.0,33.7,47.9
58.079,4044.4416666666684,234.0,100.0,0,10746.0,5,8,2135.6132230390763,4752.168820006424,33.7,47.9
58.239,4055.0638888888902,239.0,100.0,0,10895.0,6,8,2087.9643941989616,4707.953617091458,33.7,47.9
58.303,4059.379841919925,240.6,100.0,0,10956.866666666667,6,8,2064.0,4683.0,33.7,47.9
58.479,4071.3972222222237,245.0,100.0,0,11127.0,6,8,1986.667909521596,4595.039756755735,33.7,47.9
58.483,4071.6708370964325,245.04,100.0,0,11133.34,6,8,1985.0,4593.0,33.7,47.9
58.663,4084.0137767540878,246.84,100.0,0,11418.64,6,8,1917.0,4495.0,33.7,47.9
58.679,4085.1194444444463,247.0,100.0,0,11444.0,6,8,1911.0240662737674,4483.6016053788635,33.7,47.9
58.839,4096.2750000000015,251.0,100.0,0,11453.0,6,8,1849.553234118403,4337.355812959237,33.7,47.9
59.002,4107.80954164407,253.2638897777778,100.0,0,11502.352797155556,6,8,1800.0,4195.0,33.7,47.9
59.199,4121.875000000002,256.0,100.0,0,11562.0,6,8,1775.6660850323817,4106.093094822972,33.7,47.9
