Time,Distance,Speed,Throttle,Brake,RPM,Gear,DRS,X,Y,AirTemp_C,TrackTemp_C
9.743,803.7955727710028,190.25714468571428,0.0,1,9440.367943314286,5,8,5656.0,-7229.0,17.0,24.9
9.822,807.8533333333332,188.0,0.0,1,9334.0,5,8,5618.14470327627,-7249.546501124854,17.0,24.9
10.022,817.8533333333332,180.0,5.0,0,9125.0,5,8,5526.264272147297,-7281.470138111244,17.0,24.9
10.144,823.7483786060384,176.9499968,19.4875152,0,9016.343636,5,8,5473.0,-7294.0,17.0,24.9
10.342,833.1422222222221,172.0,43.0,0,8840.0,5,8,5387.259788334833,-7306.397426355782,17.0,24.9
10.383,835.0956221068886,172.0,43.0,0,8854.6062272,5,8,5366.0,-7307.0,17.0,24.9
10.502,840.7866666666666,172.0,43.0,0,8897.0,5,8,5293.956605753291,-7304.2126647214,17.0,24.9
10.703,850.5016666666666,174.0,62.0,0,9185.0,5,8,5164.8141647444945,-7289.119924423745,17.0,24.9
10.744,852.5110678572379,174.46591127272728,64.32955636363636,0,9218.918340654545,5,8,5146.0,-7286.0,17.0,24.9
11.004,865.4694258264179,177.4204538181818,79.10226909090909,0,9434.009037963637,5,8,5072.0,-7262.0,17.0,24.9
11.143,872.3794444444444,179.0,87.0,0,9549.0,5,8,5018.354694351265,-7235.104864201538,17.0,24.9
11.303,880.3349999999999,179.0,87.0,0,9692.0,5,8,4943.411760667704,-7191.693891016607,17.0,24.9
11.364,883.5009516224222,181.75187637062635,88.98746626767458,0,9794.430953795536,5,8,4917.0,-7173.0,17.0,24.9
11.544,893.3593971850842,189.8721873688722,94.85213532196326,0,10096.686974285798,5,8,4847.0,-7111.0,17.0,24.9
11.624,897.8291604365302,193.48120934637242,97.45865119460231,0,10231.022792337197,5,8,4819.0,-7080.0,17.0,24.9
11.702,902.1691666666666,197.0,100.0,0,10362.0,5,8,4793.0598657751525,-7049.253533526926,17.0,24.9
11.824,908.9333084812513,199.2875024,100.0,0,10494.6751392,5,8,4751.0,-6994.0,17.0,24.9
11.862,911.0580555555555,200.0,100.0,0,10536.0,5,8,4736.133817557845,-6972.726228184077,17.0,24.9
12.022,920.1691666666666,205.0,100.0,0,10827.0,5,8,4665.109279409054,-6863.428309016426,17.0,24.9
12.144,927.3076574771385,208.48571794285715,100.0,0,10914.142948571429,5,8,4618.0,-6788.0,17.0,24.9
12.302,936.7358333333332,213.0,100.0,0,11027.0,5,8,4577.0555344013765,-6720.409255570428,17.0,24.9
12.502,948.8469444444444,218.0,100.0,0,11317.0,5,8,4534.5338911277395,-6645.943762281107,17.0,24.9
12.504,948.9693797192928,218.0500032,100.0,0,11318.4000896,5,8,4534.0,-6645.0,17.0,24.9
12.702,961.2358333333332,223.0,100.0,0,11457.0,5,8,4471.098094691494,-6533.187533960491,17.0,24.9
12.804,967.6753135282124,225.2312472,100.0,0,11567.2873616,5,8,4438.0,-6474.0,17.0,24.9
13.022,981.6802777777776,230.0,100.0,0,11803.0,5,8,4375.286277600579,-6361.443951270695,17.0,24.9
